date,variable,value
2005-02-28 16:00:00,area_1,24.882
2005-02-28 17:00:00,area_1,26.58
2005-02-28 18:00:00,area_1,27.535
2005-02-28 19:00:00,area_1,27.473
2005-02-28 20:00:00,area_1,26.243
2005-02-28 21:00:00,area_1,24.955
2005-02-28 22:00:00,area_1,23.328
2005-02-28 23:00:00,area_1,22.053
2005-03-01 00:00:00,area_1,21.239
2005-03-01 01:00:00,area_1,21.368
2005-03-01 02:00:00,area_1,21.584
2005-03-01 03:00:00,area_1,21.891
2005-03-01 04:00:00,area_1,23.036
2005-03-01 05:00:00,area_1,25.041
2005-03-01 06:00:00,area_1,27.492
2005-03-01 07:00:00,area_1,27.761
2005-03-01 08:00:00,area_1,25.325
2005-03-01 09:00:00,area_1,23.302
2005-03-01 10:00:00,area_1,22.235
2005-03-01 11:00:00,area_1,22.062
2005-03-01 12:00:00,area_1,21.178
2005-03-01 13:00:00,area_1,21.021
2005-03-01 14:00:00,area_1,20.988
2005-03-01 15:00:00,area_1,21.086
2005-03-01 16:00:00,area_1,21.877
2005-03-01 17:00:00,area_1,24.788
2005-03-01 18:00:00,area_1,28.706
2005-03-01 19:00:00,area_1,29.708
2005-03-01 20:00:00,area_1,28.993
2005-03-01 21:00:00,area_1,27.946
2005-03-01 22:00:00,area_1,26.18
2005-03-01 23:00:00,area_1,24.806
2005-03-02 00:00:00,area_1,24.286
2005-03-02 01:00:00,area_1,24.379
2005-03-02 02:00:00,area_1,24.936
2005-03-02 03:00:00,area_1,25.051
2005-03-02 04:00:00,area_1,26.057
2005-03-02 05:00:00,area_1,28.381
2005-03-02 06:00:00,area_1,30.65
2005-03-02 07:00:00,area_1,31.394
2005-03-02 08:00:00,area_1,29.239
2005-03-02 09:00:00,area_1,26.439
2005-03-02 10:00:00,area_1,24.191
2005-03-02 11:00:00,area_1,22.666
2005-03-02 12:00:00,area_1,21.303
2005-03-02 13:00:00,area_1,20.349
2005-03-02 14:00:00,area_1,19.57
2005-03-02 15:00:00,area_1,19.878
2005-03-02 16:00:00,area_1,21.618
2005-03-02 17:00:00,area_1,24.429
2005-03-02 18:00:00,area_1,27.621
2005-03-02 19:00:00,area_1,28.871
2005-03-02 20:00:00,area_1,28.599
2005-03-02 21:00:00,area_1,27.893
2005-03-02 22:00:00,area_1,26.863
2005-03-02 23:00:00,area_1,25.24
2005-03-03 00:00:00,area_1,24.735
2005-03-03 01:00:00,area_1,24.981
2005-03-03 02:00:00,area_1,25.384
2005-03-03 03:00:00,area_1,25.722
2005-03-03 04:00:00,area_1,26.753
2005-03-03 05:00:00,area_1,29.125
2005-03-03 06:00:00,area_1,32.176
2005-03-03 07:00:00,area_1,31.65
2005-03-03 08:00:00,area_1,27.927
2005-03-03 09:00:00,area_1,25.643
2005-03-03 10:00:00,area_1,23.782
2005-03-03 11:00:00,area_1,21.631
2005-03-03 12:00:00,area_1,19.99
2005-03-03 13:00:00,area_1,18.906
2005-03-03 14:00:00,area_1,17.904
2005-03-03 15:00:00,area_1,18.049
2005-03-03 16:00:00,area_1,18.882
2005-03-03 17:00:00,area_1,20.957
2005-03-03 18:00:00,area_1,24.523
2005-03-03 19:00:00,area_1,26.596
2005-03-03 20:00:00,area_1,26.956
2005-03-03 21:00:00,area_1,26.437
2005-03-03 22:00:00,area_1,25.05
2005-03-03 23:00:00,area_1,23.953
2005-03-04 00:00:00,area_1,23.908
2005-03-04 01:00:00,area_1,24.411
2005-03-04 02:00:00,area_1,25.291
2005-03-04 03:00:00,area_1,26.285
2005-03-04 04:00:00,area_1,27.812
2005-03-04 05:00:00,area_1,30.539
2005-03-04 06:00:00,area_1,34.387
2005-03-04 07:00:00,area_1,33.781
2005-03-04 08:00:00,area_1,28.42
2005-03-04 09:00:00,area_1,23.805
2005-03-04 10:00:00,area_1,20.821
2005-03-04 11:00:00,area_1,18.421
2005-03-04 12:00:00,area_1,16.571
2005-03-04 13:00:00,area_1,15.47
2005-03-04 14:00:00,area_1,15.45
2005-03-04 15:00:00,area_1,16.342
2005-03-04 16:00:00,area_1,17.983
2005-03-04 17:00:00,area_1,19.247
2005-03-04 18:00:00,area_1,20.787
2005-03-04 19:00:00,area_1,21.491
2005-03-04 20:00:00,area_1,21.437
2005-03-04 21:00:00,area_1,21.096
2005-03-04 22:00:00,area_1,19.433
2005-03-04 23:00:00,area_1,18.192
2005-03-05 00:00:00,area_1,17.345
2005-03-05 01:00:00,area_1,17.183
2005-03-05 02:00:00,area_1,17.261
2005-03-05 03:00:00,area_1,17.646
2005-03-05 04:00:00,area_1,17.899
2005-03-05 05:00:00,area_1,18.968
2005-03-05 06:00:00,area_1,20.697
2005-03-05 07:00:00,area_1,22.493
2005-03-05 08:00:00,area_1,24.463
2005-03-05 09:00:00,area_1,25.231
2005-03-05 10:00:00,area_1,25.114
2005-03-05 11:00:00,area_1,24.327
2005-03-05 12:00:00,area_1,24.161
2005-03-05 13:00:00,area_1,23.921
2005-03-05 14:00:00,area_1,21.452
2005-03-05 15:00:00,area_1,21.012
2005-03-05 16:00:00,area_1,21.436
2005-03-05 17:00:00,area_1,22.247
2005-03-05 18:00:00,area_1,23.44
2005-03-05 19:00:00,area_1,23.822
2005-03-05 20:00:00,area_1,23.205
2005-03-05 21:00:00,area_1,22.614
2005-03-05 22:00:00,area_1,21.93
2005-03-05 23:00:00,area_1,20.889
2005-03-06 00:00:00,area_1,
2005-03-06 01:00:00,area_1,
2005-03-06 02:00:00,area_1,
2005-03-06 03:00:00,area_1,
2005-03-06 04:00:00,area_1,
2005-03-06 05:00:00,area_1,
2005-03-06 06:00:00,area_1,
2005-03-06 07:00:00,area_1,
2005-03-06 08:00:00,area_1,
2005-03-06 09:00:00,area_1,
2005-03-06 10:00:00,area_1,
2005-03-06 11:00:00,area_1,
2005-03-06 12:00:00,area_1,
2005-03-06 13:00:00,area_1,
2005-03-06 14:00:00,area_1,
2005-03-06 15:00:00,area_1,
2005-03-06 16:00:00,area_1,
2005-03-06 17:00:00,area_1,
2005-03-06 18:00:00,area_1,
2005-03-06 19:00:00,area_1,
2005-03-06 20:00:00,area_1,
2005-03-06 21:00:00,area_1,
2005-03-06 22:00:00,area_1,
2005-03-06 23:00:00,area_1,
2005-03-07 00:00:00,area_1,
2005-03-07 01:00:00,area_1,
2005-03-07 02:00:00,area_1,
2005-03-07 03:00:00,area_1,
2005-03-07 04:00:00,area_1,
2005-03-07 05:00:00,area_1,
2005-03-07 06:00:00,area_1,
2005-03-07 07:00:00,area_1,
2005-03-07 08:00:00,area_1,
2005-03-07 09:00:00,area_1,
2005-03-07 10:00:00,area_1,
2005-03-07 11:00:00,area_1,
2005-03-07 12:00:00,area_1,
2005-03-07 13:00:00,area_1,
2005-03-07 14:00:00,area_1,
2005-03-07 15:00:00,area_1,
2005-03-07 16:00:00,area_1,
2005-03-07 17:00:00,area_1,
2005-03-07 18:00:00,area_1,
2005-03-07 19:00:00,area_1,
2005-03-07 20:00:00,area_1,
2005-03-07 21:00:00,area_1,
2005-03-07 22:00:00,area_1,
2005-03-07 23:00:00,area_1,
2005-03-08 00:00:00,area_1,
2005-03-08 01:00:00,area_1,
2005-03-08 02:00:00,area_1,
2005-03-08 03:00:00,area_1,
2005-03-08 04:00:00,area_1,
2005-03-08 05:00:00,area_1,
2005-03-08 06:00:00,area_1,
2005-03-08 07:00:00,area_1,
2005-03-08 08:00:00,area_1,
2005-03-08 09:00:00,area_1,
2005-03-08 10:00:00,area_1,
2005-03-08 11:00:00,area_1,
2005-03-08 12:00:00,area_1,
2005-03-08 13:00:00,area_1,
2005-03-08 14:00:00,area_1,
2005-03-08 15:00:00,area_1,
2005-03-08 16:00:00,area_1,
2005-03-08 17:00:00,area_1,
2005-03-08 18:00:00,area_1,
2005-03-08 19:00:00,area_1,
2005-03-08 20:00:00,area_1,
2005-03-08 21:00:00,area_1,
2005-03-08 22:00:00,area_1,
2005-03-08 23:00:00,area_1,
2005-03-09 00:00:00,area_1,
2005-03-09 01:00:00,area_1,
2005-03-09 02:00:00,area_1,
2005-03-09 03:00:00,area_1,
2005-03-09 04:00:00,area_1,
2005-03-09 05:00:00,area_1,
2005-03-09 06:00:00,area_1,
2005-03-09 07:00:00,area_1,
2005-03-09 08:00:00,area_1,
2005-03-09 09:00:00,area_1,
2005-03-09 10:00:00,area_1,
2005-03-09 11:00:00,area_1,
2005-03-09 12:00:00,area_1,
2005-03-09 13:00:00,area_1,
2005-03-09 14:00:00,area_1,
2005-03-09 15:00:00,area_1,
2005-03-09 16:00:00,area_1,
2005-03-09 17:00:00,area_1,
2005-03-09 18:00:00,area_1,
2005-03-09 19:00:00,area_1,
2005-03-09 20:00:00,area_1,
2005-03-09 21:00:00,area_1,
2005-03-09 22:00:00,area_1,
2005-03-09 23:00:00,area_1,
2005-03-10 00:00:00,area_1,
2005-03-10 01:00:00,area_1,
2005-03-10 02:00:00,area_1,
2005-03-10 03:00:00,area_1,
2005-03-10 04:00:00,area_1,
2005-03-10 05:00:00,area_1,
2005-03-10 06:00:00,area_1,
2005-03-10 07:00:00,area_1,
2005-03-10 08:00:00,area_1,
2005-03-10 09:00:00,area_1,
2005-03-10 10:00:00,area_1,
2005-03-10 11:00:00,area_1,
2005-03-10 12:00:00,area_1,
2005-03-10 13:00:00,area_1,
2005-03-10 14:00:00,area_1,
2005-03-10 15:00:00,area_1,
2005-03-10 16:00:00,area_1,
2005-03-10 17:00:00,area_1,
2005-03-10 18:00:00,area_1,
2005-03-10 19:00:00,area_1,
2005-03-10 20:00:00,area_1,
2005-03-10 21:00:00,area_1,
2005-03-10 22:00:00,area_1,
2005-03-10 23:00:00,area_1,
2005-03-11 00:00:00,area_1,
2005-03-11 01:00:00,area_1,
2005-03-11 02:00:00,area_1,
2005-03-11 03:00:00,area_1,
2005-03-11 04:00:00,area_1,
2005-03-11 05:00:00,area_1,
2005-03-11 06:00:00,area_1,
2005-03-11 07:00:00,area_1,
2005-03-11 08:00:00,area_1,
2005-03-11 09:00:00,area_1,
2005-03-11 10:00:00,area_1,
2005-03-11 11:00:00,area_1,
2005-03-11 12:00:00,area_1,
2005-03-11 13:00:00,area_1,
2005-03-11 14:00:00,area_1,
2005-03-11 15:00:00,area_1,
2005-03-11 16:00:00,area_1,
2005-03-11 17:00:00,area_1,
2005-03-11 18:00:00,area_1,
2005-03-11 19:00:00,area_1,
2005-03-11 20:00:00,area_1,
2005-03-11 21:00:00,area_1,
2005-03-11 22:00:00,area_1,
2005-03-11 23:00:00,area_1,
2005-03-12 00:00:00,area_1,
2005-03-12 01:00:00,area_1,
2005-03-12 02:00:00,area_1,
2005-03-12 03:00:00,area_1,
2005-03-12 04:00:00,area_1,
2005-03-12 05:00:00,area_1,
2005-03-12 06:00:00,area_1,
2005-03-12 07:00:00,area_1,
2005-03-12 08:00:00,area_1,
2005-03-12 09:00:00,area_1,
2005-03-12 10:00:00,area_1,
2005-03-12 11:00:00,area_1,
2005-03-12 12:00:00,area_1,
2005-03-12 13:00:00,area_1,
2005-03-12 14:00:00,area_1,
2005-03-12 15:00:00,area_1,
2005-03-12 16:00:00,area_1,
2005-03-12 17:00:00,area_1,
2005-03-12 18:00:00,area_1,
2005-03-12 19:00:00,area_1,
2005-03-12 20:00:00,area_1,
2005-03-12 21:00:00,area_1,
2005-03-12 22:00:00,area_1,
2005-03-12 23:00:00,area_1,
2005-03-13 00:00:00,area_1,15.507
2005-03-13 01:00:00,area_1,15.601
2005-03-13 02:00:00,area_1,15.493
2005-03-13 03:00:00,area_1,15.401
2005-03-13 04:00:00,area_1,15.684
2005-03-13 05:00:00,area_1,16.053
2005-03-13 06:00:00,area_1,17.211
2005-03-13 07:00:00,area_1,19.765
2005-03-13 08:00:00,area_1,21.109
2005-03-13 09:00:00,area_1,19.802
2005-03-13 10:00:00,area_1,17.644
2005-03-13 11:00:00,area_1,16.228
2005-03-13 12:00:00,area_1,15.124
2005-03-13 13:00:00,area_1,14.345
2005-03-13 14:00:00,area_1,13.634
2005-03-13 15:00:00,area_1,12.979
2005-03-13 16:00:00,area_1,13.294
2005-03-13 17:00:00,area_1,14.423
2005-03-13 18:00:00,area_1,16.443
2005-03-13 19:00:00,area_1,17.324
2005-03-13 20:00:00,area_1,16.824
2005-03-13 21:00:00,area_1,15.937
2005-03-13 22:00:00,area_1,14.777
2005-03-13 23:00:00,area_1,13.69
2005-03-14 00:00:00,area_1,13.184
2005-03-14 01:00:00,area_1,13.394
2005-03-14 02:00:00,area_1,13.925
2005-03-14 03:00:00,area_1,14.624
2005-03-14 04:00:00,area_1,15.613
2005-03-14 05:00:00,area_1,18.209
2005-03-14 06:00:00,area_1,22.221
2005-03-14 07:00:00,area_1,23.338
2005-03-14 08:00:00,area_1,22.627
2005-03-14 09:00:00,area_1,21.957
2005-03-14 10:00:00,area_1,21.443
2005-03-14 11:00:00,area_1,20.691
2005-03-14 12:00:00,area_1,18.834
2005-03-14 13:00:00,area_1,17.273
2005-03-14 14:00:00,area_1,15.373
2005-03-14 15:00:00,area_1,14.642
2005-03-14 16:00:00,area_1,14.848
2005-03-14 17:00:00,area_1,16.402
2005-03-14 18:00:00,area_1,19.372
2005-03-14 19:00:00,area_1,21.693
2005-03-14 20:00:00,area_1,22.116
2005-03-14 21:00:00,area_1,21.722
2005-03-14 22:00:00,area_1,20.334
2005-03-14 23:00:00,area_1,19.099
2005-03-15 00:00:00,area_1,18.588
2005-03-15 01:00:00,area_1,18.802
2005-03-15 02:00:00,area_1,19.584
2005-03-15 03:00:00,area_1,20.426
2005-03-15 04:00:00,area_1,21.771
2005-03-15 05:00:00,area_1,24.614
2005-03-15 06:00:00,area_1,28.251
2005-03-15 07:00:00,area_1,26.674
2005-03-15 08:00:00,area_1,22.595
2005-03-15 09:00:00,area_1,19.444
2005-03-15 10:00:00,area_1,17.751
2005-03-15 11:00:00,area_1,16.065
2005-03-15 12:00:00,area_1,14.962
2005-03-15 13:00:00,area_1,14.102
2005-03-15 14:00:00,area_1,13.391
2005-03-15 15:00:00,area_1,13.19
2005-03-15 16:00:00,area_1,13.634
2005-03-15 17:00:00,area_1,14.8
2005-03-15 18:00:00,area_1,17.359
2005-03-15 19:00:00,area_1,19.671
2005-03-15 20:00:00,area_1,20.019
2005-03-15 21:00:00,area_1,19.406
2005-03-15 22:00:00,area_1,17.693
2005-03-15 23:00:00,area_1,16.17
2005-03-16 00:00:00,area_1,15.253
2005-03-16 01:00:00,area_1,15.325
2005-03-16 02:00:00,area_1,15.586
2005-03-16 03:00:00,area_1,15.705
2005-03-16 04:00:00,area_1,16.595
2005-03-16 05:00:00,area_1,18.761
2005-03-16 06:00:00,area_1,22.16
2005-03-16 07:00:00,area_1,22.992
2005-03-16 08:00:00,area_1,21.728
2005-03-16 09:00:00,area_1,21.191
2005-03-16 10:00:00,area_1,20.698
2005-03-16 11:00:00,area_1,20.05
2005-03-16 12:00:00,area_1,19.914
2005-03-16 13:00:00,area_1,20.357
2005-03-16 14:00:00,area_1,20.71
2005-03-16 15:00:00,area_1,21.569
2005-03-16 16:00:00,area_1,23.428
2005-03-16 17:00:00,area_1,24.696
2005-03-16 18:00:00,area_1,25.424
2005-03-16 19:00:00,area_1,25.52
2005-03-16 20:00:00,area_1,24.922
2005-03-16 21:00:00,area_1,23.641
2005-03-16 22:00:00,area_1,21.779
2005-03-16 23:00:00,area_1,19.961
2005-03-17 00:00:00,area_1,19.39
2005-03-17 01:00:00,area_1,19.638
2005-03-17 02:00:00,area_1,20.431
2005-03-17 03:00:00,area_1,20.739
2005-03-17 04:00:00,area_1,22.028
2005-03-17 05:00:00,area_1,23.942
2005-03-17 06:00:00,area_1,26.025
2005-03-17 07:00:00,area_1,26.471
2005-03-17 08:00:00,area_1,26.532
2005-03-17 09:00:00,area_1,25.472
2005-03-17 10:00:00,area_1,24.039
2005-03-17 11:00:00,area_1,23.429
2005-03-17 12:00:00,area_1,21.647
2005-03-17 13:00:00,area_1,20.608
2005-03-17 14:00:00,area_1,19.406
2005-03-17 15:00:00,area_1,18.531
2005-03-17 16:00:00,area_1,19.516
2005-03-17 17:00:00,area_1,21.019
2005-03-17 18:00:00,area_1,22.831
2005-03-17 19:00:00,area_1,23.926
2005-03-17 20:00:00,area_1,24.221
2005-03-17 21:00:00,area_1,23.994
2005-03-17 22:00:00,area_1,22.665
2005-03-17 23:00:00,area_1,21.912
2005-03-18 00:00:00,area_1,21.878
2005-03-18 01:00:00,area_1,22.455
2005-03-18 02:00:00,area_1,22.954
2005-03-18 03:00:00,area_1,23.684
2005-03-18 04:00:00,area_1,24.516
2005-03-18 05:00:00,area_1,27.005
2005-03-18 06:00:00,area_1,30.319
2005-03-18 07:00:00,area_1,29.486
2005-03-18 08:00:00,area_1,24.67
2005-03-18 09:00:00,area_1,20.417
2005-03-18 10:00:00,area_1,17.645
2005-03-18 11:00:00,area_1,15.619
2005-03-18 12:00:00,area_1,14.445
2005-03-18 13:00:00,area_1,13.593
2005-03-18 14:00:00,area_1,12.891
2005-03-18 15:00:00,area_1,13.125
2005-03-18 16:00:00,area_1,14.093
2005-03-18 17:00:00,area_1,15.376
2005-03-18 18:00:00,area_1,16.989
2005-03-18 19:00:00,area_1,18.492
2005-03-18 20:00:00,area_1,18.558
2005-03-18 21:00:00,area_1,18.152
2005-03-18 22:00:00,area_1,17.54
2005-03-18 23:00:00,area_1,16.939
2005-03-19 00:00:00,area_1,16.757
2005-03-19 01:00:00,area_1,17.27
2005-03-19 02:00:00,area_1,17.91
2005-03-19 03:00:00,area_1,19.009
2005-03-19 04:00:00,area_1,20.331
2005-03-19 05:00:00,area_1,21.958
2005-03-19 06:00:00,area_1,24.538
2005-03-19 07:00:00,area_1,25.114
2005-03-19 08:00:00,area_1,22.864
2005-03-19 09:00:00,area_1,20.362
2005-03-19 10:00:00,area_1,18.362
2005-03-19 11:00:00,area_1,16.477
2005-03-19 12:00:00,area_1,15.583
2005-03-19 13:00:00,area_1,14.245
2005-03-19 14:00:00,area_1,14.059
2005-03-19 15:00:00,area_1,14.15
2005-03-19 16:00:00,area_1,15.091
2005-03-19 17:00:00,area_1,16.17
2005-03-19 18:00:00,area_1,17.055
2005-03-19 19:00:00,area_1,17.673
2005-03-19 20:00:00,area_1,17.401
2005-03-19 21:00:00,area_1,16.153
2005-03-19 22:00:00,area_1,15.376
2005-03-19 23:00:00,area_1,14.182
2005-03-20 00:00:00,area_1,13.307
2005-03-20 01:00:00,area_1,13.052
2005-03-20 02:00:00,area_1,13.425
2005-03-20 03:00:00,area_1,14.107
2005-03-20 04:00:00,area_1,14.983
2005-03-20 05:00:00,area_1,16.054
2005-03-20 06:00:00,area_1,18.176
2005-03-20 07:00:00,area_1,19.628
2005-03-20 08:00:00,area_1,19.394
2005-03-20 09:00:00,area_1,17.867
2005-03-20 10:00:00,area_1,16.319
2005-03-20 11:00:00,area_1,14.968
2005-03-20 12:00:00,area_1,14.626
2005-03-20 13:00:00,area_1,13.647
2005-03-20 14:00:00,area_1,12.644
2005-03-20 15:00:00,area_1,12.681
2005-03-20 16:00:00,area_1,13.021
2005-03-20 17:00:00,area_1,13.784
2005-03-20 18:00:00,area_1,15.316
2005-03-20 19:00:00,area_1,17.285
2005-03-20 20:00:00,area_1,17.874
2005-03-20 21:00:00,area_1,16.988
2005-03-20 22:00:00,area_1,16.121
2005-03-20 23:00:00,area_1,15.364
2005-03-21 00:00:00,area_1,14.924
2005-03-21 01:00:00,area_1,15.217
2005-03-21 02:00:00,area_1,15.836
2005-03-21 03:00:00,area_1,16.349
2005-03-21 04:00:00,area_1,17.504
2005-03-21 05:00:00,area_1,20.104
2005-03-21 06:00:00,area_1,23.399
2005-03-21 07:00:00,area_1,22.459
2005-03-21 08:00:00,area_1,18.614
2005-03-21 09:00:00,area_1,16.651
2005-03-21 10:00:00,area_1,15.644
2005-03-21 11:00:00,area_1,14.564
2005-03-21 12:00:00,area_1,13.565
2005-03-21 13:00:00,area_1,12.863
2005-03-21 14:00:00,area_1,12.31
2005-03-21 15:00:00,area_1,12.595
2005-03-21 16:00:00,area_1,13.383
2005-03-21 17:00:00,area_1,14.567
2005-03-21 18:00:00,area_1,16.409
2005-03-21 19:00:00,area_1,18.836
2005-03-21 20:00:00,area_1,18.723
2005-03-21 21:00:00,area_1,18.074
2005-03-21 22:00:00,area_1,16.817
2005-03-21 23:00:00,area_1,15.54
2005-03-22 00:00:00,area_1,15.176
2005-03-22 01:00:00,area_1,15.495
2005-03-22 02:00:00,area_1,16.332
2005-03-22 03:00:00,area_1,17.099
2005-03-22 04:00:00,area_1,18.423
2005-03-22 05:00:00,area_1,21.327
2005-03-22 06:00:00,area_1,24.867
2005-03-22 07:00:00,area_1,24.583
2005-03-22 08:00:00,area_1,20.693
2005-03-22 09:00:00,area_1,18.302
2005-03-22 10:00:00,area_1,16.657
2005-03-22 11:00:00,area_1,14.946
2005-03-22 12:00:00,area_1,13.336
2005-03-22 13:00:00,area_1,13.249
2005-03-22 14:00:00,area_1,12.639
2005-03-22 15:00:00,area_1,13.024
2005-03-22 16:00:00,area_1,13.962
2005-03-22 17:00:00,area_1,15.814
2005-03-22 18:00:00,area_1,17.64
2005-03-22 19:00:00,area_1,18.752
2005-03-22 20:00:00,area_1,18.294
2005-03-22 21:00:00,area_1,17.289
2005-03-22 22:00:00,area_1,15.458
2005-03-22 23:00:00,area_1,13.575
2005-03-23 00:00:00,area_1,12.696
2005-03-23 01:00:00,area_1,12.608
2005-03-23 02:00:00,area_1,12.717
2005-03-23 03:00:00,area_1,12.85
2005-03-23 04:00:00,area_1,13.774
2005-03-23 05:00:00,area_1,15.801
2005-03-23 06:00:00,area_1,19.191
2005-03-23 07:00:00,area_1,20.064
2005-03-23 08:00:00,area_1,18.938
2005-03-23 09:00:00,area_1,18.418
2005-03-23 10:00:00,area_1,18.149
2005-03-23 11:00:00,area_1,17.781
2005-03-23 12:00:00,area_1,16.516
2005-03-23 13:00:00,area_1,14.972
2005-03-23 14:00:00,area_1,13.784
2005-03-23 15:00:00,area_1,13.78
2005-03-23 16:00:00,area_1,14.924
2005-03-23 17:00:00,area_1,17.514
2005-03-23 18:00:00,area_1,18.212
2005-03-23 19:00:00,area_1,19.319
2005-03-23 20:00:00,area_1,18.691
2005-03-23 21:00:00,area_1,17.531
2005-03-23 22:00:00,area_1,15.985
2005-03-23 23:00:00,area_1,14.484
2005-03-24 00:00:00,area_1,13.533
2005-03-24 01:00:00,area_1,13.229
2005-03-24 02:00:00,area_1,13.234
2005-03-24 03:00:00,area_1,13.169
2005-03-24 04:00:00,area_1,13.874
2005-03-24 05:00:00,area_1,15.791
2005-03-24 06:00:00,area_1,18.598
2005-03-24 07:00:00,area_1,18.686
2005-03-24 08:00:00,area_1,16.92
2005-03-24 09:00:00,area_1,15.921
2005-03-24 10:00:00,area_1,14.987
2005-03-24 11:00:00,area_1,14.158
2005-03-24 12:00:00,area_1,13.416
2005-03-24 13:00:00,area_1,12.929
2005-03-24 14:00:00,area_1,12.517
2005-03-24 15:00:00,area_1,12.485
2005-03-24 16:00:00,area_1,12.832
2005-03-24 17:00:00,area_1,13.801
2005-03-24 18:00:00,area_1,15.969
2005-03-24 19:00:00,area_1,18.348
2005-03-24 20:00:00,area_1,18.88
2005-03-24 21:00:00,area_1,18.18
2005-03-24 22:00:00,area_1,16.763
2005-03-24 23:00:00,area_1,15.311
2005-03-25 00:00:00,area_1,14.584
2005-03-25 01:00:00,area_1,14.752
2005-03-25 02:00:00,area_1,15.079
2005-03-25 03:00:00,area_1,15.52
2005-03-25 04:00:00,area_1,16.208
2005-03-25 05:00:00,area_1,17.75
2005-03-25 06:00:00,area_1,20.863
2005-03-25 07:00:00,area_1,21.792
2005-03-25 08:00:00,area_1,20.798
2005-03-25 09:00:00,area_1,20.081
2005-03-25 10:00:00,area_1,20.105
2005-03-25 11:00:00,area_1,19.159
2005-03-25 12:00:00,area_1,17.543
2005-03-25 13:00:00,area_1,16.757
2005-03-25 14:00:00,area_1,16.59
2005-03-25 15:00:00,area_1,16.182
2005-03-25 16:00:00,area_1,16.518
2005-03-25 17:00:00,area_1,17.759
2005-03-25 18:00:00,area_1,18.875
2005-03-25 19:00:00,area_1,19.588
2005-03-25 20:00:00,area_1,18.883
2005-03-25 21:00:00,area_1,17.672
2005-03-25 22:00:00,area_1,16.205
2005-03-25 23:00:00,area_1,14.744
2005-03-26 00:00:00,area_1,13.66
2005-03-26 01:00:00,area_1,13.217
2005-03-26 02:00:00,area_1,13.046
2005-03-26 03:00:00,area_1,13.101
2005-03-26 04:00:00,area_1,13.288
2005-03-26 05:00:00,area_1,14.038
2005-03-26 06:00:00,area_1,15.281
2005-03-26 07:00:00,area_1,17.556
2005-03-26 08:00:00,area_1,19.201
2005-03-26 09:00:00,area_1,20.505
2005-03-26 10:00:00,area_1,20.314
2005-03-26 11:00:00,area_1,19.429
2005-03-26 12:00:00,area_1,18.686
2005-03-26 13:00:00,area_1,18.082
2005-03-26 14:00:00,area_1,17.355
2005-03-26 15:00:00,area_1,17.129
2005-03-26 16:00:00,area_1,17.81
2005-03-26 17:00:00,area_1,18.555
2005-03-26 18:00:00,area_1,19.011
2005-03-26 19:00:00,area_1,19.479
2005-03-26 20:00:00,area_1,19.089
2005-03-26 21:00:00,area_1,18.502
2005-03-26 22:00:00,area_1,17.191
2005-03-26 23:00:00,area_1,15.396
2005-03-27 00:00:00,area_1,14.159
2005-03-27 01:00:00,area_1,13.53
2005-03-27 02:00:00,area_1,13.46
2005-03-27 03:00:00,area_1,13.507
2005-03-27 04:00:00,area_1,13.86
2005-03-27 05:00:00,area_1,14.82
2005-03-27 06:00:00,area_1,16.454
2005-03-27 07:00:00,area_1,18.507
2005-03-27 08:00:00,area_1,21.08
2005-03-27 09:00:00,area_1,22.052
2005-03-27 10:00:00,area_1,21.167
2005-03-27 11:00:00,area_1,20.706
2005-03-27 12:00:00,area_1,20.248
2005-03-27 13:00:00,area_1,19.247
2005-03-27 14:00:00,area_1,18.779
2005-03-27 15:00:00,area_1,18.599
2005-03-27 16:00:00,area_1,18.859
2005-03-27 17:00:00,area_1,19.267
2005-03-27 18:00:00,area_1,19.72
2005-03-27 19:00:00,area_1,20.027
2005-03-27 20:00:00,area_1,19.514
2005-03-27 21:00:00,area_1,18.372
2005-03-27 22:00:00,area_1,17.181
2005-03-27 23:00:00,area_1,15.452
2005-03-28 00:00:00,area_1,14.436
2005-03-28 01:00:00,area_1,13.981
2005-03-28 02:00:00,area_1,14.032
2005-03-28 03:00:00,area_1,14.236
2005-03-28 04:00:00,area_1,14.79
2005-03-28 05:00:00,area_1,16.299
2005-03-28 06:00:00,area_1,18.229
2005-03-28 07:00:00,area_1,18.927
2005-03-28 08:00:00,area_1,18.849
2005-03-28 09:00:00,area_1,18.195
2005-03-28 10:00:00,area_1,17.748
2005-03-28 11:00:00,area_1,16.754
2005-03-28 12:00:00,area_1,15.653
2005-03-28 13:00:00,area_1,14.213
2005-03-28 14:00:00,area_1,13.601
2005-03-28 15:00:00,area_1,12.995
2005-03-28 16:00:00,area_1,13.263
2005-03-28 17:00:00,area_1,14.428
2005-03-28 18:00:00,area_1,16.057
2005-03-28 19:00:00,area_1,17.256
2005-03-28 20:00:00,area_1,16.806
2005-03-28 21:00:00,area_1,15.748
2005-03-28 22:00:00,area_1,14.835
2005-03-28 23:00:00,area_1,13.805
2005-03-29 00:00:00,area_1,12.783
2005-03-29 01:00:00,area_1,12.621
2005-03-29 02:00:00,area_1,12.689
2005-03-29 03:00:00,area_1,12.663
2005-03-29 04:00:00,area_1,13.406
2005-03-29 05:00:00,area_1,14.976
2005-03-29 06:00:00,area_1,16.807
2005-03-29 07:00:00,area_1,16.804
2005-03-29 08:00:00,area_1,15.811
2005-03-29 09:00:00,area_1,15.146
